name,id,seed,gamma,model,pooling,momentum,patience,drop_prob,num_views,optimizer,scheduler,step_size,task_name,batch_size,hidden_dim,num_epochs,view_index,enable_wandb,detailed_logs,learning_rate,use_scheduler,_runtime,_step,_timestamp,dev_accuracy,dev_auroc,dev_f1_score,dev_loss,test_accuracy,test_auroc,test_f1_score,test_precision,test_recall,train_loss,_wandb.runtime
quiet-sweep-13419,wcsh3xo7,30594,0.8808588244592819,VJEPA2,mean,0.9,3,0.35969786316382724,1,SGD,step,11,facial_expression_disgust,256,256,156,0,True,False,0.005111088346670452,no,24,156,1769396215.9673755,0.7777777777777778,0.8158931622441508,0.6491228070175439,0.5003248718049791,0.7846607669616519,0.7939096430651469,0.6178010471204188,0.6555555555555556,0.5841584158415841,0.32203071188793875,24
toasty-sweep-1749,ow8zze1t,33304,0.8808588244592819,VJEPA2,mean,0.9,3,0.29048049556850364,1,AdamW,reduce,11,facial_expression_disgust,256,256,120,0,True,False,0.004195238114304919,no,22,120,1769151270.5097818,0.7722222222222223,0.8158582935248788,0.6339285714285714,0.5172898689905803,0.7610619469026548,0.7741076628671271,0.5714285714285714,0.6136363636363636,0.5346534653465347,0.3060420640608505,22
amber-sweep-6004,o4tlx2ld,64640,0.8808588244592819,VJEPA2,mean,0.9,3,0.3733739136124206,1,SGD,reduce,11,facial_expression_disgust,256,256,108,0,True,False,0.00367478294761596,no,21,108,1769241885.688759,0.7583333333333333,0.8158582935248788,0.583732057416268,0.498840237988366,0.7846607669616519,0.7935768366752642,0.6010928961748634,0.6707317073170732,0.5445544554455446,0.3569421049280087,21
chocolate-sweep-8164,mu5lgxok,28827,0.8808588244592819,VJEPA2,mean,0.9,3,0.37230069392245735,1,AdamW,reduce,11,facial_expression_disgust,256,512,89,0,True,False,0.0001405660355976994,yes,23,89,1769286958.9194176,0.7833333333333333,0.8157885560863349,0.6517857142857143,0.5013083338737487,0.775811209439528,0.7958648806057076,0.5913978494623656,0.6470588235294118,0.5445544554455446,0.29444641029823676,23
fallen-sweep-15454,2z4uwhci,57262,0.8808588244592819,VJEPA2,mean,0.9,3,0.3401034165726498,1,SGD,step,11,facial_expression_disgust,256,1024,153,0,True,False,0.002401676725833824,yes,17,153,1769438932.3739164,0.775,0.8157885560863349,0.6367713004484304,0.4983683122528924,0.7905604719764012,0.7994841500956819,0.6203208556149733,0.6744186046511628,0.5742574257425742,0.3440206210537984,17
iconic-sweep-12118,ezj47vmb,82060,0.8808588244592819,VJEPA2,mean,0.9,3,0.35680764048349933,1,SGD,step,11,facial_expression_disgust,256,256,167,0,True,False,0.0014811596517795877,no,21,167,1769369245.2406282,0.7694444444444445,0.815718818647791,0.6175115207373272,0.5033192846510145,0.7876106194690266,0.7885015392295532,0.6086956521739131,0.6746987951807228,0.5544554455445545,0.32658997850497784,21
denim-sweep-11438,3ik8zwlf,1388,0.8808588244592819,VJEPA2,mean,0.9,3,0.27101769330910624,1,SGD,step,11,facial_expression_disgust,256,768,117,0,True,False,0.004278781074174993,yes,22,117,1769354988.839086,0.7694444444444445,0.8154747376128875,0.6278026905829597,0.5048872311909993,0.7964601769911505,0.7930776270904402,0.6270270270270271,0.6904761904761905,0.5742574257425742,0.29803802447952155,22
devout-sweep-10199,rio56ora,41452,0.8808588244592819,VJEPA2,mean,0.9,3,0.20773891668655897,1,SGD,reduce,11,facial_expression_disgust,256,256,179,0,True,False,0.0035995867324921343,no,26,179,1769328923.728877,0.7611111111111111,0.815265525297256,0.6160714285714286,0.5036888347731696,0.7728613569321534,0.7943672518512356,0.6010362694300518,0.6304347826086957,0.5742574257425742,0.32769489534607393,26
neat-sweep-12788,o18fab7f,31845,0.8808588244592819,VJEPA2,mean,0.9,3,0.2182179617416664,1,SGD,reduce,11,facial_expression_disgust,256,256,163,0,True,False,0.0017455699486261798,no,18,163,1769383100.3306026,0.7861111111111111,0.8152655252972558,0.6637554585152838,0.5015743864907158,0.7787610619469026,0.7877527248523171,0.6113989637305699,0.6413043478260869,0.5841584158415841,0.3366180777881803,18
clean-sweep-5829,89r92jdq,207,0.8808588244592819,VJEPA2,mean,0.9,3,0.3884370226757201,1,SGD,reduce,11,facial_expression_disgust,256,768,143,0,True,False,0.001362787586655884,no,36,143,1769238146.6197014,0.7666666666666667,0.8152306565779839,0.6216216216216216,0.49916589789920385,0.799410029498525,0.7926616191030866,0.6304347826086957,0.6987951807228916,0.5742574257425742,0.3312323049139733,36
vocal-sweep-7687,ywc0hinz,80596,0.8808588244592819,VJEPA2,mean,0.9,3,0.345402918405739,1,SGD,reduce,11,facial_expression_disgust,256,512,80,0,True,False,0.0025684207276649735,yes,18,80,1769276790.4335892,0.7861111111111111,0.8150911817008961,0.6547085201793722,0.4993056853612264,0.799410029498525,0.7881687328396707,0.6382978723404256,0.6896551724137931,0.594059405940594,0.3382702360246175,18
devoted-sweep-11123,ggv4346l,74176,0.8808588244592819,VJEPA2,mean,0.9,3,0.4969811266980442,1,SGD,reduce,11,facial_expression_disgust,256,1024,160,0,True,False,0.0008839826722895764,no,13,160,1769348247.772925,0.7555555555555555,0.8150563129816242,0.6036036036036037,0.4963564223713345,0.7846607669616519,0.7912471919460854,0.6054054054054054,0.6666666666666666,0.5544554455445545,0.3465706414111588,13
desert-sweep-3715,8yi5tv2f,30280,0.8808588244592819,VJEPA2,mean,0.9,3,0.23738756312292625,1,SGD,reduce,11,facial_expression_disgust,256,1024,192,0,True,False,0.002565351752734426,yes,18,192,1769192702.2879455,0.7777777777777778,0.8149517068238084,0.6521739130434783,0.5036566628350152,0.7817109144542773,0.7894999583992013,0.6145833333333334,0.6483516483516484,0.5841584158415841,0.3168544537952462,18
misty-sweep-14639,ehhfatkd,74089,0.8808588244592819,VJEPA2,mean,0.9,3,0.15664915361973614,1,SGD,reduce,11,facial_expression_disgust,256,512,131,0,True,False,0.0045380420582343435,no,12,131,1769421716.2637796,0.7777777777777778,0.8149517068238084,0.6396396396396397,0.509718648592631,0.7846607669616519,0.7993177469007405,0.6096256684491979,0.6627906976744186,0.5643564356435643,0.3045394215023728,12
laced-sweep-8461,gnngq6fg,91333,0.8808588244592819,VJEPA2,mean,0.9,3,0.18877128427335663,1,SGD,step,11,facial_expression_disgust,256,768,173,0,True,False,0.001879704766310265,yes,15,173,1769293088.2051704,0.7638888888888888,0.8147773632274486,0.6153846153846154,0.4990074859725104,0.7964601769911505,0.7970713037690325,0.6270270270270271,0.6904761904761905,0.5742574257425742,0.34100578950861593,15
generous-sweep-14033,56pp2eo2,85135,0.8808588244592819,VJEPA2,mean,0.9,3,0.21518990639467583,1,SGD,reduce,11,facial_expression_disgust,256,768,105,0,True,False,0.0012435809710249393,no,14,105,1769408996.0014496,0.7694444444444445,0.8147773632274486,0.6278026905829597,0.4950826247533162,0.7817109144542773,0.791954405524586,0.6185567010309279,0.6451612903225806,0.594059405940594,0.35791289214193545,14
giddy-sweep-6676,9bil7yc8,24163,0.8808588244592819,VJEPA2,mean,0.9,3,0.47418445914260743,1,SGD,step,11,facial_expression_disgust,256,512,181,0,True,False,0.0013759326262800238,no,13,181,1769255635.1712072,0.7777777777777778,0.8147424945081767,0.6460176991150443,0.5019671797752381,0.7905604719764012,0.7910391879524086,0.6243386243386243,0.6704545454545454,0.5841584158415841,0.31606234722150733,13
cool-sweep-3488,d5ptlx38,22871,0.8808588244592819,VJEPA2,mean,0.9,3,0.4926477394763271,1,SGD,reduce,11,facial_expression_disgust,256,1024,50,0,True,False,0.00670297741831506,yes,9,50,1769187642.5876791,0.7555555555555555,0.8146727570696328,0.5887850467289719,0.5058123376634386,0.7817109144542773,0.7871287128712872,0.5978260869565217,0.6626506024096386,0.5445544554455446,0.319729170565707,9
volcanic-sweep-201,lgz76rv5,77468,0.8808588244592819,VJEPA2,mean,0.9,3,0.24916027977041055,1,SGD,reduce,11,facial_expression_disgust,256,256,136,0,True,False,0.0034190372216544966,yes,26,136,1769118317.4582753,0.7694444444444445,0.8144635447540013,0.6343612334801763,0.5030276828342014,0.7935103244837758,0.7912887927448208,0.6195652173913043,0.6867469879518072,0.5643564356435643,0.3247653235410692,26
denim-sweep-8219,1ikgefhp,69001,0.8808588244592819,VJEPA2,mean,0.9,3,0.3061849074498826,1,AdamW,step,11,facial_expression_disgust,256,256,32,0,True,False,0.0005629099259467105,yes,11,32,1769288120.4441817,0.7805555555555556,0.8143240698769135,0.639269406392694,0.5022405253516303,0.7728613569321534,0.7967384973791497,0.5792349726775956,0.6463414634146342,0.5247524752475248,0.3063370999962285,11
hopeful-sweep-7036,xdgz898p,26575,0.8808588244592819,VJEPA2,mean,0.9,3,0.16780334769237376,1,SGD,reduce,11,facial_expression_disgust,256,256,70,0,True,False,0.007594787373690811,no,13,70,1769262934.725372,0.7638888888888888,0.8143240698769134,0.6046511627906976,0.4955678595436944,0.7846607669616519,0.792204010316998,0.6096256684491979,0.6627906976744186,0.5643564356435643,0.36747029227245265,13
generous-sweep-2998,n60s928o,26731,0.8808588244592819,VJEPA2,mean,0.9,3,0.13861162175862934,1,SGD,reduce,11,facial_expression_disgust,256,256,124,0,True,False,0.0027082875778769236,yes,13,124,1769177189.1799092,0.7583333333333333,0.8142892011576415,0.6133333333333333,0.4995516214105818,0.7817109144542773,0.7904151759713787,0.6105263157894737,0.651685393258427,0.5742574257425742,0.3583215700329291,13
young-sweep-2256,9ps3er4x,76572,0.8808588244592819,VJEPA2,mean,0.9,3,0.4981286975497897,1,AdamW,reduce,11,facial_expression_disgust,256,256,116,0,True,False,0.00031372853870440795,no,19,116,1769161894.8465383,0.775,0.8141148575612819,0.6367713004484304,0.5076745788256327,0.775811209439528,0.7880023296447292,0.5869565217391305,0.6506024096385542,0.5346534653465347,0.27584240892028633,19
firm-sweep-5111,v3wxtnjk,46189,0.8808588244592819,VJEPA2,mean,0.9,3,0.17022118669713052,1,SGD,reduce,11,facial_expression_disgust,256,256,157,0,True,False,0.005551675386355283,yes,32,157,1769223335.7997394,0.7611111111111111,0.8141148575612818,0.6018518518518519,0.5015632457203335,0.7846607669616519,0.7877527248523171,0.6096256684491979,0.6627906976744186,0.5643564356435643,0.34468609888794915,32
morning-sweep-11761,8sy2lmee,49266,0.8808588244592819,VJEPA2,mean,0.9,3,0.3782885452152335,1,SGD,step,11,facial_expression_disgust,256,256,65,0,True,False,0.006671336223454143,no,17,65,1769361581.4903588,0.7666666666666667,0.8140102514034661,0.6111111111111112,0.5002307719654507,0.7787610619469026,0.7937016390714703,0.585635359116022,0.6625,0.5247524752475248,0.335858549829313,17
devout-sweep-9931,o7z24owy,34777,0.8808588244592819,VJEPA2,mean,0.9,3,0.2513701027491538,1,SGD,reduce,11,facial_expression_disgust,256,1024,84,0,True,False,0.004646484635374558,no,14,84,1769323509.7309587,0.7722222222222223,0.813975382684194,0.6371681415929203,0.5075674268934461,0.7817109144542773,0.7947832598385889,0.6185567010309279,0.6451612903225806,0.594059405940594,0.3102142446109733,14
swept-sweep-6252,vwkivhv0,53656,0.8808588244592819,VJEPA2,mean,0.9,3,0.34902591248817005,1,AdamW,reduce,11,facial_expression_disgust,256,256,59,0,True,False,0.00015654767250481062,yes,17,59,1769247020.048185,0.7722222222222223,0.8139056452456501,0.6203703703703703,0.5012939890225728,0.7846607669616519,0.7957400782095017,0.6010928961748634,0.6707317073170732,0.5445544554455446,0.30954288377901307,17
tough-sweep-12964,yvgp0icx,80507,0.8808588244592819,VJEPA2,mean,0.9,3,0.45683430491942223,1,SGD,reduce,11,facial_expression_disgust,256,256,143,0,True,False,0.004313744680920679,no,11,143,1769386635.1935463,0.7722222222222223,0.8136964329300185,0.6403508771929824,0.4979006330172221,0.7964601769911505,0.7955736750145603,0.6387434554973822,0.6777777777777778,0.6039603960396039,0.35067488141046593,11
fallen-sweep-4176,dlcwntwh,43015,0.8808588244592819,VJEPA2,mean,0.9,3,0.2695186079795536,1,SGD,reduce,11,facial_expression_disgust,256,256,130,0,True,False,0.0024561169582490573,no,23,130,1769202941.356707,0.7666666666666667,0.8136266954914746,0.6146788990825688,0.4994533287154304,0.7817109144542773,0.7954904734170896,0.6145833333333334,0.6483516483516484,0.5841584158415841,0.34385848535136593,23
sparkling-sweep-5917,khzjacls,2820,0.8808588244592819,VJEPA2,mean,0.9,3,0.2476127231836439,1,SGD,reduce,11,facial_expression_disgust,256,512,181,0,True,False,0.0011837570082162414,no,21,181,1769240009.105962,0.7694444444444445,0.8135220893336589,0.6278026905829597,0.5000228471226162,0.799410029498525,0.7912887927448207,0.6344086021505376,0.6941176470588235,0.5841584158415841,0.34588521926515947,21
crisp-sweep-21,ddqbihs3,79394,0.8808588244592819,VJEPA2,mean,0.9,3,0.37519441966140155,1,SGD,reduce,11,facial_expression_disgust,256,768,77,0,True,False,0.002971218766269703,yes,9,77,1769114962.223003,0.7611111111111111,0.813417483175843,0.6194690265486725,0.5003660970264011,0.7787610619469026,0.785755886513021,0.5989304812834224,0.6511627906976745,0.5544554455445545,0.3416703946079052,9
zany-sweep-14458,wke6stx5,1530,0.8808588244592819,VJEPA2,mean,0.9,3,0.10226961487973256,1,AdamW,reduce,11,facial_expression_disgust,256,512,100,0,True,False,0.00014567869146462582,yes,28,100,1769417994.1498744,0.7722222222222223,0.813417483175843,0.6403508771929824,0.5062768234146966,0.7640117994100295,0.7904983775688494,0.574468085106383,0.6206896551724138,0.5346534653465347,0.28000655374597816,28
helpful-sweep-8997,nv5tv1ih,32321,0.8808588244592819,VJEPA2,mean,0.9,3,0.17198862596910258,1,AdamW,reduce,11,facial_expression_disgust,256,256,150,0,True,False,0.00018583121680438192,yes,13,150,1769304279.4602273,0.7722222222222223,0.813417483175843,0.6339285714285714,0.5041326098971897,0.7787610619469026,0.7929112238954988,0.5945945945945946,0.6547619047619048,0.5445544554455446,0.29023725011609947,13
lunar-sweep-5879,ptsq9jz9,42533,0.8808588244592819,VJEPA2,mean,0.9,3,0.3781287037330492,1,AdamW,reduce,11,facial_expression_disgust,256,768,73,0,True,False,8.853856405596743e-05,no,9,73,1769239183.2974324,0.7694444444444445,0.8133477457372991,0.6311111111111111,0.5012545188268026,0.7817109144542773,0.7949912638322656,0.5934065934065934,0.6666666666666666,0.5346534653465347,0.29359543251570663,9
fine-sweep-13576,ef0byunh,83977,0.8808588244592819,VJEPA2,mean,0.9,3,0.3224978487077173,1,AdamW,step,11,facial_expression_disgust,256,512,194,0,True,False,0.005583668797422132,no,14,194,1769399634.1336515,0.7694444444444445,0.8132431395794832,0.6103286384976526,0.5129014001952277,0.7964601769911505,0.7880439304434644,0.6187845303867403,0.7,0.5544554455445545,0.33002498726548146,14
treasured-sweep-8453,ez9980ck,33466,0.8808588244592819,VJEPA2,mean,0.9,3,0.1904792162023728,1,AdamW,step,11,facial_expression_disgust,256,256,88,0,True,False,0.0002586978409359369,yes,19,88,1769292921.6805315,0.7777777777777778,0.8131734021409394,0.6363636363636364,0.4992028050952487,0.775811209439528,0.7935352358765287,0.5913978494623656,0.6470588235294118,0.5445544554455446,0.3279714121404575,19
glad-sweep-190,pja0gwzo,81846,0.8808588244592819,VJEPA2,mean,0.9,3,0.2434242793189584,1,AdamW,reduce,11,facial_expression_disgust,256,1024,157,0,True,False,0.00014149505160932068,yes,33,157,1769118053.3139737,0.7722222222222223,0.8131734021409394,0.6371681415929203,0.5007848342259725,0.7699115044247787,0.7914967967384973,0.5806451612903226,0.6352941176470588,0.5346534653465347,0.29750702665044737,33
lemon-sweep-9580,7zy68bbf,19240,0.8808588244592819,VJEPA2,mean,0.9,3,0.40247724874844626,1,SGD,step,11,facial_expression_disgust,256,768,92,0,True,False,0.009953781671071329,yes,22,92,1769316245.7919374,0.7638888888888888,0.8131036647023955,0.6009389671361502,0.5110342091984219,0.7787610619469026,0.7886263416257592,0.5810055865921788,0.6666666666666666,0.5148514851485149,0.30305343913390004,22
dashing-sweep-10055,5yvsod3k,21280,0.8808588244592819,VJEPA2,mean,0.9,3,0.4174747535412944,1,SGD,step,11,facial_expression_disgust,256,256,169,0,True,False,0.0019142734441273603,yes,23,169,1769326008.3351326,0.7694444444444445,0.8130339272638516,0.6244343891402715,0.5028115299012926,0.7846607669616519,0.7888343456194359,0.6137566137566137,0.6590909090909091,0.5742574257425742,0.3557025732380877,23
morning-sweep-6653,flmxew09,14131,0.8808588244592819,VJEPA2,mean,0.9,3,0.12271546022239815,1,SGD,reduce,11,facial_expression_disgust,256,256,102,0,True,False,0.0018463482370186224,no,20,102,1769255204.3428442,0.7666666666666667,0.8130339272638516,0.5922330097087378,0.49816066953870985,0.775811209439528,0.7955736750145602,0.5581395348837209,0.676056338028169,0.4752475247524752,0.3674550324041974,20
fast-sweep-503,bx6xckub,25059,0.8808588244592819,VJEPA2,mean,0.9,3,0.36438683942403494,1,AdamW,reduce,11,facial_expression_disgust,256,256,120,0,True,False,0.00042003831628415183,no,12,120,1769124755.358233,0.7694444444444445,0.8129990585445797,0.6175115207373272,0.49917734662691754,0.7640117994100295,0.7873367168649638,0.5652173913043478,0.6265060240963856,0.5148514851485149,0.30428929877369737,12
wild-sweep-11757,f3osunl2,70626,0.8808588244592819,VJEPA2,mean,0.9,3,0.41248866443373255,1,SGD,step,11,facial_expression_disgust,256,256,74,0,True,False,0.00921280033122367,no,18,74,1769361464.1999905,0.7666666666666667,0.8127201087904041,0.6111111111111112,0.5043571538395352,0.775811209439528,0.7914135951410269,0.5730337078651685,0.6623376623376623,0.504950495049505,0.28178374639460635,18
crisp-sweep-4037,2c5wt9js,21525,0.8808588244592819,VJEPA2,mean,0.9,3,0.4827820752470716,1,AdamW,step,11,facial_expression_disgust,256,768,103,0,True,False,9.919363730409312e-05,yes,22,103,1769199786.768746,0.7777777777777778,0.8126852400711322,0.6491228070175439,0.4999105274677277,0.7640117994100295,0.7975289125551211,0.574468085106383,0.6206896551724138,0.5346534653465347,0.2975001256279959,22
skilled-sweep-3256,hj8bx3xm,66220,0.8808588244592819,VJEPA2,mean,0.9,3,0.2028366602844295,1,SGD,reduce,11,facial_expression_disgust,256,768,102,0,True,False,0.006654268554270343,yes,14,102,1769182482.6713195,0.775,0.8126852400711322,0.6301369863013698,0.5031936724980672,0.799410029498525,0.7949912638322655,0.6382978723404256,0.6896551724137931,0.594059405940594,0.3309789320165179,14
ancient-sweep-1953,4hb5uegn,53501,0.8808588244592819,VJEPA2,mean,0.9,3,0.15617062752101274,1,AdamW,reduce,11,facial_expression_disgust,256,512,139,0,True,False,0.0002378668983349774,no,21,139,1769155493.1006558,0.7777777777777778,0.8126503713518602,0.6581196581196581,0.5069846656587389,0.7551622418879056,0.7981113237374157,0.5743589743589743,0.5957446808510638,0.5544554455445545,0.30009812368434563,21
polar-sweep-14746,0j4kiea5,99241,0.8808588244592819,VJEPA2,mean,0.9,3,0.10839898481599772,1,SGD,step,11,facial_expression_disgust,256,1024,95,0,True,False,0.002319043999950533,yes,10,95,1769423996.8486354,0.7555555555555555,0.8126155026325883,0.5963302752293578,0.49881943464279177,0.7699115044247787,0.7927864214992927,0.5760869565217391,0.6385542168674698,0.5247524752475248,0.3541360311521461,10
balmy-sweep-3968,5hijc7sl,51156,0.8808588244592819,VJEPA2,mean,0.9,3,0.12003024935980285,1,SGD,step,11,facial_expression_disgust,256,256,156,0,True,False,0.0012519125750429726,no,13,156,1769198259.9723816,0.7666666666666667,0.8124411590362286,0.6283185840707964,0.4986349768108792,0.7935103244837758,0.7918712039271154,0.6276595744680851,0.6781609195402298,0.5841584158415841,0.34616143748288697,13
polar-sweep-14694,6z5l2xc8,81881,0.8808588244592819,VJEPA2,mean,0.9,3,0.2627735908448753,1,AdamW,step,11,facial_expression_disgust,256,256,195,0,True,False,0.0001344045953170282,yes,18,195,1769422936.992283,0.7583333333333333,0.8124411590362285,0.5915492957746479,0.496293431520462,0.7669616519174042,0.7934936350777935,0.5683060109289617,0.6341463414634146,0.5148514851485149,0.3391069562045534,18
crisp-sweep-12733,2mdqkwjz,27098,0.8808588244592819,VJEPA2,mean,0.9,3,0.27709504231904775,1,AdamW,reduce,11,facial_expression_disgust,256,1024,158,0,True,False,7.127405751694482e-05,no,23,158,1769381915.1999693,0.7861111111111111,0.8124062903169567,0.6607929515418502,0.5028700166278415,0.7669616519174042,0.7936600382727347,0.5906735751295337,0.6195652173913043,0.5643564356435643,0.2809915920319995,23
robust-sweep-14678,y7yhppkz,27321,0.8808588244592819,VJEPA2,mean,0.9,3,0.28513974517707963,1,AdamW,step,11,facial_expression_disgust,256,256,194,0,True,False,0.00016186758342811425,yes,24,194,1769422552.0178535,0.775,0.8123714215976847,0.6334841628959276,0.5022075176239014,0.7699115044247787,0.7889591480156419,0.5851063829787234,0.632183908045977,0.5445544554455446,0.2962739460702947,24
noble-sweep-1056,79ijgv5e,74128,0.8808588244592819,VJEPA2,mean,0.9,3,0.2226374262872275,1,AdamW,step,11,facial_expression_disgust,256,512,167,0,True,False,0.00015323830443054155,no,12,167,1769136548.5192606,0.775,0.8123365528784128,0.6431718061674009,0.5074652247958713,0.7699115044247787,0.7902903735751726,0.5806451612903226,0.6352941176470588,0.5346534653465347,0.27835819908282,12
volcanic-sweep-8005,2v3xpkkc,85485,0.8808588244592819,VJEPA2,mean,0.9,3,0.4036331884717412,1,AdamW,step,11,facial_expression_disgust,256,256,51,0,True,False,0.0002249290657317345,yes,14,51,1769283686.9362922,0.7861111111111111,0.8123016841591408,0.6637554585152838,0.5024255719449785,0.7640117994100295,0.7974457109576504,0.5833333333333334,0.6153846153846154,0.5544554455445545,0.31173259271663323,14
different-sweep-13596,hn0kirdk,5203,0.8808588244592819,VJEPA2,mean,0.9,3,0.12731324110074307,1,SGD,reduce,11,facial_expression_disgust,256,768,85,0,True,False,0.0024841026451451836,no,19,85,1769400077.3227634,0.7638888888888888,0.8122668154398689,0.62882096069869,0.5018605682584975,0.7787610619469026,0.7974041101589151,0.6113989637305699,0.6413043478260869,0.5841584158415841,0.36254837212456303,19
misunderstood-sweep-10939,iadspf40,63108,0.8808588244592819,VJEPA2,mean,0.9,3,0.18500459907162903,1,AdamW,reduce,11,facial_expression_disgust,256,512,188,0,True,False,7.876364374527049e-05,yes,39,188,1769344604.2702825,0.7777777777777778,0.8121273405627811,0.6491228070175439,0.5037507984373305,0.7728613569321534,0.7964888925867377,0.5925925925925926,0.6363636363636364,0.5544554455445545,0.29531601101796495,39
soft-sweep-10563,cidovbis,40680,0.8808588244592819,VJEPA2,mean,0.9,3,0.1042684898447008,1,AdamW,reduce,11,facial_expression_disgust,256,256,104,0,True,False,0.00015617146767303374,yes,20,104,1769336766.6303918,0.775,0.8118832595278775,0.64,0.504311015870836,0.7787610619469026,0.8000249604792412,0.5945945945945946,0.6547619047619048,0.5445544554455446,0.29519164022628974,20
flowing-sweep-355,orb58rrk,61089,0.8808588244592819,VJEPA2,mean,0.9,3,0.3719197801964468,1,AdamW,step,11,facial_expression_disgust,256,768,62,0,True,False,0.0002767572638928356,no,11,62,1769121641.6389644,0.7722222222222223,0.8118832595278775,0.6403508771929824,0.5058846937285529,0.7669616519174042,0.7982777269323571,0.5863874345549738,0.6222222222222222,0.5544554455445545,0.3017233450211301,11
ruby-sweep-6323,31z0rjbu,6987,0.8808588244592819,VJEPA2,mean,0.9,3,0.24783438260993865,1,SGD,step,11,facial_expression_disgust,256,768,171,0,True,False,0.008226062381497222,no,38,171,1769248554.3169954,0.75,0.8117089159315178,0.5833333333333334,0.5019850664668613,0.7610619469026548,0.7943672518512355,0.5621621621621622,0.6190476190476191,0.5148514851485149,0.34316615606748957,38
comic-sweep-2414,fxw7688l,67318,0.8808588244592819,VJEPA2,mean,0.9,3,0.4780094403881099,1,SGD,reduce,11,facial_expression_disgust,256,256,181,0,True,False,0.002606676399644086,yes,44,181,1769165135.7048922,0.775,0.8116740472122459,0.64,0.5086256980895996,0.7876106194690266,0.7898743655878193,0.6170212765957447,0.6666666666666666,0.5742574257425742,0.3290977307016803,44
kind-sweep-13307,bmln1fc5,98399,0.8808588244592819,VJEPA2,mean,0.9,3,0.19018528903124224,1,SGD,reduce,11,facial_expression_disgust,256,1024,155,0,True,False,0.001830615315423479,no,20,155,1769393942.4812686,0.7527777777777778,0.811639178492974,0.5700483091787439,0.5066623661253188,0.7817109144542773,0.7867127048839337,0.5888888888888889,0.6708860759493671,0.5247524752475248,0.32883706675045116,20
faithful-sweep-14227,z3riwls8,33466,0.8808588244592819,VJEPA2,mean,0.9,3,0.4882893018228308,1,SGD,reduce,11,facial_expression_disgust,256,256,117,0,True,False,0.001458433052447331,yes,24,117,1769413055.5234284,0.7583333333333333,0.8115345723351581,0.6063348416289592,0.4981049140294393,0.7846607669616519,0.7897495631916133,0.6137566137566137,0.6590909090909091,0.5742574257425742,0.3748155773350123,24
bumbling-sweep-4306,8pk6m3lg,52374,0.8808588244592819,VJEPA2,mean,0.9,3,0.12017558152893422,1,SGD,reduce,11,facial_expression_disgust,256,768,164,0,True,False,0.002694422363051502,yes,28,164,1769205901.6339471,0.7388888888888889,0.8115345723351581,0.5648148148148148,0.4992407765653398,0.7817109144542773,0.7948248606373242,0.5934065934065934,0.6666666666666666,0.5346534653465347,0.35821646457484396,28
dry-sweep-5222,bvgakakj,3496,0.8808588244592819,VJEPA2,mean,0.9,3,0.1056421685220964,1,SGD,reduce,11,facial_expression_disgust,256,256,114,0,True,False,0.002704916673430088,no,24,114,1769225615.8670764,0.7722222222222223,0.8115345723351581,0.646551724137931,0.5085298087861803,0.7669616519174042,0.7892919544055246,0.6108374384236454,0.6078431372549019,0.6138613861386139,0.32576963197554054,24
solar-sweep-12845,37voxlqa,96802,0.8808588244592819,VJEPA2,mean,0.9,3,0.2766401561767698,1,SGD,step,11,facial_expression_disgust,256,256,159,0,True,False,0.0009639834105369796,no,14,159,1769384306.5388055,0.775,0.8115345723351581,0.6462882096069869,0.4985927641391754,0.7728613569321534,0.7929112238954987,0.5925925925925926,0.6363636363636364,0.5544554455445545,0.3598014167756423,14
elated-sweep-14803,y6sfyo6b,21645,0.8808588244592819,VJEPA2,mean,0.9,3,0.4029838946718649,1,SGD,reduce,11,facial_expression_disgust,256,512,35,0,True,False,0.006544949329426846,yes,12,35,1769425242.1512344,0.775,0.8113950974580704,0.6462882096069869,0.5024764835834503,0.7787610619469026,0.7961560861968551,0.6073298429319371,0.6444444444444445,0.5742574257425742,0.3660478933663311,12
proud-sweep-8177,igrni4b1,34436,0.8808588244592819,VJEPA2,mean,0.9,3,0.33465472907932026,1,SGD,step,11,facial_expression_disgust,256,256,186,0,True,False,0.0009374721877498444,no,31,186,1769287239.2110298,0.7666666666666667,0.8113253600195265,0.6283185840707964,0.5058187259568109,0.775811209439528,0.7877943256510525,0.6,0.6404494382022472,0.5643564356435643,0.3360523283758314,31
pretty-sweep-4842,ij0r9xbq,24540,0.8808588244592819,VJEPA2,mean,0.9,3,0.34851668299431626,1,AdamW,reduce,11,facial_expression_disgust,256,768,140,0,True,False,0.0003607996818541277,no,23,140,1769217432.8626697,0.7638888888888888,0.8113253600195264,0.5971563981042654,0.5095425089200337,0.7610619469026548,0.790955986354938,0.5423728813559322,0.631578947368421,0.4752475247524752,0.2905295394367937,23
flowing-sweep-12658,ohjf7juk,39261,0.8808588244592819,VJEPA2,mean,0.9,3,0.40994615125270306,1,SGD,reduce,11,facial_expression_disgust,256,256,106,0,True,False,0.0031636152345022725,no,11,106,1769380279.360712,0.7666666666666667,0.8112904913002547,0.6283185840707964,0.5056184238857693,0.7787610619469026,0.7931608286879108,0.6153846153846154,0.6382978723404256,0.594059405940594,0.34050470883910483,11
