"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","detailed_logs","drop_prob","enable_wandb","gamma","hidden_dim","learning_rate","model","momentum","num_epochs","num_views","optimizer","patience","pooling","scheduler","seed","step_size","task_name","use_scheduler","view_index","dev_accuracy","dev_auroc","dev_f1_score","dev_loss","test_accuracy","test_auroc","test_f1_score","test_precision","test_recall","train_loss"
"tough-sweep-73","finished","-","","","2026-01-22T21:26:40.000Z","24","jkvt5udi","256","false","0.1119233863382418","true","0.8808588244592819","256","0.0000405967286959663","VJEPA2_SSV2","0.9","112","1","AdamW","3","max","reduce","16562","11","flip_palm","no","0","0.7008797653958945","0.7433565327428029","0.25","0.565241554440641","0.7261146496815286","0.7496629213483146","0.17307692307692307","0.6","0.10112359550561796","0.597653075426923"
"different-sweep-126","finished","-","","","2026-01-22T21:26:37.000Z","15","8ncgwe7g","256","false","0.38049964289636873","true","0.8808588244592819","512","0.002159392583570329","VJEPA2_SSV2","0.9","84","1","SGD","3","mean","reduce","49008","11","facial_expression_surprise","yes","0","0.7653631284916201","0.8017302259887006","0.625","0.5053172258025441","0.7817109144542773","0.8010041841004184","0.6021505376344086","0.6511627906976745","0.56","0.3923816649771448"
"major-sweep-197","finished","-","","","2026-01-22T21:26:33.000Z","14","wlhk39r2","256","false","0.27393384660404996","true","0.8808588244592819","512","0.001443146754697828","VideoMAEv2","0.9","106","1","SGD","3","mean","reduce","86718","11","sustained_phonation_e","yes","0","0.7601476014760148","0.7724486116119726","0.6368715083798883","0.5362455833881984","0.73046875","0.7344961240310077","0.5174825174825175","0.6271186440677966","0.44047619047619047","0.48328861232959863"
"firm-sweep-125","finished","-","","","2026-01-22T21:26:32.000Z","13","anpqbigc","256","false","0.15348348623960795","true","0.8808588244592819","768","0.000013818510422139836","TimeSformer","0.9","27","1","AdamW","3","max","reduce","66556","11","facial_expression_smile","yes","0","0.6722222222222223","0.6959027777777778","0.5","0.6302310241593255","0.7147058823529412","0.6955841159993409","0.5221674876847291","0.5247524752475248","0.5196078431372549","0.6266987903187634"
"splendid-sweep-13","finished","-","","","2026-01-22T21:26:32.000Z","16","kdhpwwbt","256","false","0.11162633650997655","true","0.8808588244592819","512","0.0003142669227888695","VideoMAEv2","0.9","128","1","SGD","3","max","step","75776","11","nose_touch","yes","0","0.6873156342182891","0.6965341323184062","0","0.5908985987173773","0.7156549520766773","0.7075140449438201","0","0","0","0.5853803064080696"
"rich-sweep-3","finished","-","","","2026-01-22T21:26:30.000Z","21","0sape03p","256","false","0.31947972153423576","true","0.8808588244592819","768","0.0001572065462871511","VJEPA2","0.9","140","1","AdamW","3","mean","step","32521","11","pangram_utterance","yes","0","0.7","0.7388108248763987","0.5316455696202531","0.5748713271037952","0.7514285714285714","0.7779690847872666","0.5915492957746479","0.6","0.5833333333333334","0.36590721314808106"
"earnest-sweep-108","finished","-","","","2026-01-22T21:26:30.000Z","14","8kymj26f","256","false","0.43500461793421585","true","0.8808588244592819","768","0.00017122279755638504","VJEPA2","0.9","24","1","AdamW","3","max","step","101","11","extend_arm","no","0","0.6694444444444444","0.6892499738484607","0.01652892561983471","0.6004427181349861","0.7058823529411765","0.7152331520843632","0.038461538461538464","1","0.0196078431372549","0.6612196916552602"
"desert-sweep-22","finished","-","","","2026-01-22T21:26:29.000Z","16","2287v01z","256","false","0.341847649945724","true","0.8808588244592819","768","0.000016101110119421083","VideoMAEv2","0.9","153","1","AdamW","3","mean","step","254","11","head_pose","yes","0","0.717948717948718","0.7610289769367238","0.5649717514124294","0.5540572378661607","0.7019607843137254","0.6842953208181562","0.45714285714285713","0.5614035087719298","0.3855421686746988","0.4870967276796836"
"light-sweep-117","finished","-","","","2026-01-22T21:26:28.000Z","17","2ga080l9","256","false","0.3437420721979695","true","0.8808588244592819","256","0.0008242778521775338","VJEPA2","0.9","159","1","AdamW","3","mean","step","81822","11","eye_gaze","yes","0","0.7011070110701108","0.7434186801298233","0.5423728813559322","0.5692091465436224","0.73046875","0.7281976744186046","0.543046357615894","0.6119402985074627","0.4880952380952381","0.4320590502296398"
"glorious-sweep-81","finished","-","","","2026-01-22T21:26:26.000Z","11","2s3khxvt","256","false","0.49753983963674175","true","0.8808588244592819","512","0.0013667738797918851","VideoPrism","0.9","90","1","AdamW","3","max","step","83656","11","finger_tapping","no","0","0.7292817679558011","0.7687665032063372","0.5333333333333333","0.5543086818568614","0.7813411078717201","0.7932847896440129","0.585635359116022","0.6794871794871795","0.5145631067961165","0.5823013949144261"
"rosy-sweep-416","finished","-","","","2026-01-22T21:26:25.000Z","17","i4o2kxbt","256","false","0.3427215536320221","true","0.8808588244592819","768","0.0016780576369262589","TimeSformer","0.9","137","1","AdamW","3","mean","reduce","48587","11","sustained_phonation_a","yes","0","0.7063197026022305","0.7831133919843598","0.639269406392694","0.5595866437295113","0.69921875","0.7500000000000001","0.5837837837837838","0.5346534653465347","0.6428571428571429","0.4648985543949975"
"earthy-sweep-174","finished","-","","","2026-01-22T21:26:22.000Z","14","78wphc9r","256","false","0.4202916025330542","true","0.8808588244592819","1024","0.000029365293026836056","TimeSformer","0.9","117","1","SGD","3","mean","reduce","6866","11","sustained_phonation_o","yes","0","0.6555555555555556","0.6792418443593949","0","0.6277697991441797","0.6679841897233202","0.6390532544378699","0","0","0","0.6330729604242332"
"elated-sweep-152","finished","-","","","2026-01-22T21:26:22.000Z","16","hhpm976u","256","false","0.30681140272250584","true","0.8808588244592819","1024","0.0008423836563478399","TimeSformer","0.9","137","1","AdamW","3","max","step","2359","11","facial_expression_disgust","yes","0","0.7194444444444444","0.7555354091844206","0.47668393782383417","0.5400018069479201","0.7240356083086054","0.7366168820271858","0.41509433962264153","0.5689655172413793","0.32673267326732675","0.4841358201876006"
"fragrant-sweep-72","finished","-","","","2026-01-22T21:26:20.000Z","19","jkvt5udi","256","false","0.31663415482354146","true","0.8808588244592819","1024","0.003494814219758477","VJEPA2_SSV2","0.9","126","1","AdamW","3","mean","reduce","45564","11","flip_palm","no","0","0.7947214076246334","0.8479515975956976","0.6666666666666666","0.44000383695898865","0.8089171974522293","0.8534332084893882","0.6296296296296297","0.6986301369863014","0.5730337078651685","0.3952353613868727"
"fine-sweep-125","finished","-","","","2026-01-22T21:26:17.000Z","17","8ncgwe7g","256","false","0.43060872077836865","true","0.8808588244592819","256","0.006179400907118676","VideoMAEv2","0.9","172","1","SGD","3","max","reduce","97891","11","facial_expression_surprise","no","0","0.7346368715083799","0.7490819209039548","0.5226130653266332","0.5472454441992264","0.7492625368731564","0.7318828451882846","0.4370860927152318","0.6470588235294118","0.33","0.536168257691967"
"atomic-sweep-196","finished","-","","","2026-01-22T21:26:17.000Z","13","wlhk39r2","256","false","0.28518227201342594","true","0.8808588244592819","512","0.00028327967785998185","ViViT","0.9","55","1","AdamW","3","mean","step","93234","11","sustained_phonation_e","no","0","0.7269372693726938","0.7597667988940979","0.5842696629213483","0.554809474197261","0.7004048582995951","0.700955848884843","0.4477611940298507","0.5357142857142857","0.38461538461538464","0.3857767021656036"
"visionary-sweep-6","finished","-","","","2026-01-22T21:26:14.000Z","23","9e65jeiq","256","false","0.31623996997922177","true","0.8808588244592819","768","0.00006712779223833765","VJEPA2","0.9","173","1","SGD","3","mean","reduce","45056","11","open_fist","no","0","0.7209302325581395","0.7846542346542346","0.6097560975609756","0.5842031268186347","0.7038216560509554","0.7604166666666667","0.541871921182266","0.48672566371681414","0.6111111111111112","0.6005150775853683"
"gallant-sweep-21","finished","-","","","2026-01-22T21:26:13.000Z","13","2287v01z","256","false","0.12607250671721473","true","0.8808588244592819","1024","0.0008697254166661555","VideoMAE","0.9","57","1","AdamW","3","max","step","66807","11","head_pose","yes","0","0.6863468634686347","0.6786873422286333","0.3511450381679389","0.6049043146886509","0.7298387096774194","0.6689386562804284","0.37383177570093457","0.7142857142857143","0.25316455696202533","0.5776369522868249"
"stoic-sweep-12","finished","-","","","2026-01-22T21:26:12.000Z","16","kdhpwwbt","256","false","0.1583783428409584","true","0.8808588244592819","256","0.00001302605428098068","VideoMAE","0.9","154","1","AdamW","3","max","reduce","68684","11","nose_touch","yes","0","0.6873156342182891","0.6551947526115476","0","0.6066236450257203","0.7227722772277227","0.6712872363557295","0","0","0","0.6022152842272062"
"generous-sweep-116","finished","-","","","2026-01-22T21:26:12.000Z","14","2ga080l9","256","false","0.17376452104603957","true","0.8808588244592819","1024","0.000017058000600230184","VideoMAEv2","0.9","98","1","SGD","3","mean","step","91630","11","eye_gaze","no","0","0.6605166051660517","0.6782065152061546","0.041666666666666664","0.6538700120475459","0.67578125","0.6474944629014396","0.02352941176470588","1","0.011904761904761904","0.6583860659131817"
"fresh-sweep-124","finished","-","","","2026-01-22T21:26:11.000Z","17","anpqbigc","256","false","0.13348555297442322","true","0.8808588244592819","512","0.0033834461544400975","ViViT","0.9","156","1","AdamW","3","max","reduce","60091","11","facial_expression_smile","yes","0","0.7158774373259053","0.734344490934449","0.5321100917431193","0.5716350292761013","0.6966966966966966","0.7151975683890578","0.4093567251461988","0.4794520547945205","0.35714285714285715","0.5228414077084164"
"lemon-sweep-107","finished","-","","","2026-01-22T21:26:09.000Z","15","8kymj26f","256","false","0.4583423599977764","true","0.8808588244592819","256","0.00014587377771316292","ViViT","0.9","111","1","SGD","3","mean","reduce","86028","11","extend_arm","no","0","0.7014084507042253","0.7306614953673778","0.19696969696969696","0.6175336664831135","0.7087087087087087","0.6315675206252713","0.09345794392523364","0.5555555555555556","0.05102040816326531","0.6488798653776165"
"winter-sweep-415","finished","-","","","2026-01-22T21:26:09.000Z","14","i4o2kxbt","256","false","0.29208153234460227","true","0.8808588244592819","512","0.00002224800894058744","VideoMAEv2","0.9","47","1","SGD","3","mean","step","23389","11","sustained_phonation_a","yes","0","0.3897058823529412","0.4603753287114511","0.4236111111111111","0.7060452945092145","0.42578125","0.5115586932447397","0.43243243243243246","0.32","0.6666666666666666","0.6879290191342086"
"helpful-sweep-151","finished","-","","","2026-01-22T21:26:07.000Z","11","hhpm976u","256","false","0.22452538632427751","true","0.8808588244592819","768","0.0005398700024665979","VideoPrism","0.9","151","1","AdamW","3","max","step","48460","11","facial_expression_disgust","yes","0","0.7472222222222222","0.767111823982705","0.5727699530516432","0.5325175497266982","0.7610619469026548","0.8091355354022798","0.5207100591715976","0.6470588235294118","0.4356435643564357","0.4290437980337949"
"peach-sweep-195","finished","-","","","2026-01-22T21:26:07.000Z","7","wlhk39r2","256","false","0.15472799729900388","true","0.8808588244592819","256","0.0007413997425060109","VideoPrism","0.9","55","1","SGD","3","max","step","32262","11","sustained_phonation_e","no","0","0.6531365313653137","0.7460632287534559","0","0.6236667721033976","0.671875","0.7333887043189369","0","0","0","0.6229641726522734"
"valiant-sweep-173","finished","-","","","2026-01-22T21:26:06.000Z","14","78wphc9r","256","false","0.14753065345747332","true","0.8808588244592819","512","0.004106146908168767","ViViT","0.9","98","1","AdamW","3","max","step","42853","11","sustained_phonation_o","yes","0","0.7074074074074074","0.7607678755847153","0.5536723163841808","0.5508289566746465","0.7306122448979592","0.7160606060606061","0.5147058823529411","0.625","0.4375","0.4152388777732849"
"effortless-sweep-2","finished","-","","","2026-01-22T21:26:04.000Z","20","0sape03p","256","false","0.4240868943986359","true","0.8808588244592819","512","0.0015470175650991692","VJEPA2_SSV2","0.9","143","1","AdamW","3","max","reduce","91301","11","pangram_utterance","yes","0","0.34054054054054056","0.5","0.5080645161290323","65.94594650268554","0.30857142857142855","0.5","0.47161572052401746","0.30857142857142855","1","52.264150943396224"
"expert-sweep-71","finished","-","","","2026-01-22T21:26:04.000Z","14","jkvt5udi","256","false","0.33272392308530285","true","0.8808588244592819","256","0.001868126023030978","VideoMAE","0.9","52","1","AdamW","3","max","reduce","24663","11","flip_palm","no","0","0.6804733727810651","0.6893317230273752","0","0.5953393465668492","0.7231270358306189","0.6730259671436142","0","0","0","0.6689754018838379"
"misty-sweep-124","finished","-","","","2026-01-22T21:26:01.000Z","11","8ncgwe7g","256","false","0.29622615176248746","true","0.8808588244592819","256","0.000014653914051064329","VideoPrism","0.9","185","1","AdamW","3","mean","step","71504","11","facial_expression_surprise","yes","0","0.6871508379888268","0.7171963276836157","0.2","0.5850021199807108","0.7256637168141593","0.7348535564853557","0.20512820512820512","0.7058823529411765","0.12","0.5755593705533156"
"noble-sweep-80","finished","-","","","2026-01-22T21:26:00.000Z","21","2s3khxvt","256","false","0.116012528065205","true","0.8808588244592819","1024","0.000010229942174258675","VJEPA2","0.9","142","1","AdamW","3","max","step","55005","11","finger_tapping","no","0","0.7486187845303868","0.7467850896745654","0.5081081081081081","0.5656202498061881","0.7696793002915452","0.790574433656958","0.5093167701863354","0.7068965517241379","0.39805825242718446","0.6200639200222474"
"icy-sweep-414","finished","-","","","2026-01-22T21:25:59.000Z","9","i4o2kxbt","256","false","0.2745511090816215","true","0.8808588244592819","768","0.00033862402116218414","VideoPrism","0.9","84","1","AdamW","3","mean","reduce","81346","11","sustained_phonation_a","yes","0","0.7573529411764706","0.8353454458522591","0.6886792452830188","0.4943382915328531","0.6953125","0.7826688815060908","0.5760869565217391","0.53","0.6309523809523809","0.4293998805188155"
"wild-sweep-5","finished","-","","","2026-01-22T21:25:59.000Z","13","9e65jeiq","256","false","0.3385147446332425","true","0.8808588244592819","768","0.00007429994755441551","VideoMAE","0.9","53","1","SGD","3","max","step","75760","11","open_fist","no","0","0.673469387755102","0.48692937963324223","0","0.6785488455358122","0.7222222222222222","0.5543340380549683","0.022988505747126436","1","0.011627906976744186","0.692535444141267"
"breezy-sweep-20","finished","-","","","2026-01-22T21:25:58.000Z","13","2287v01z","256","false","0.15765014752288076","true","0.8808588244592819","256","0.00004325893839304497","VideoMAEv2","0.9","121","1","AdamW","3","mean","reduce","62780","11","head_pose","yes","0","0.7362637362637363","0.7735068007096392","0.6043956043956044","0.547485963328854","0.7137254901960784","0.7008966096945923","0.5034013605442177","0.578125","0.4457831325301205","0.4205820487814615"
"genial-sweep-115","finished","-","","","2026-01-22T21:25:57.000Z","14","2ga080l9","256","false","0.497020261158608","true","0.8808588244592819","1024","0.0007414668528112385","TimeSformer","0.9","129","1","SGD","3","max","reduce","44695","11","eye_gaze","yes","0","0.7444444444444445","0.7774740295243303","0.5868263473053892","0.5354865656958686","0.734375","0.7340808416389812","0.4925373134328358","0.66","0.3928571428571429","0.47444788182483"
"peach-sweep-194","finished","-","","","2026-01-22T21:25:56.000Z","8","wlhk39r2","256","false","0.31099409913506176","true","0.8808588244592819","1024","0.00576076996437655","VideoPrism","0.9","96","1","SGD","3","max","reduce","40284","11","sustained_phonation_e","no","0","0.7527675276752768","0.7957687222021878","0.6256983240223464","0.5166350222601662","0.71875","0.7777547065337763","0.4782608695652174","0.6111111111111112","0.3928571428571429","0.4168261948467401"
"silver-sweep-11","finished","-","","","2026-01-22T21:25:51.000Z","16","kdhpwwbt","256","false","0.3525333242952293","true","0.8808588244592819","512","0.00413486171392964","VideoMAEv2","0.9","195","1","SGD","3","max","reduce","56076","11","nose_touch","yes","0","0.7551622418879056","0.7807109887440279","0.5911330049261084","0.5167519747331782","0.7412140575079872","0.7578250401284109","0.4563758389261745","0.5666666666666667","0.3820224719101123","0.3922610149047848"
"noble-sweep-123","finished","-","","","2026-01-22T21:25:50.000Z","17","anpqbigc","256","false","0.28494580245884027","true","0.8808588244592819","512","0.0013048399608859328","VideoMAEv2","0.9","171","1","SGD","3","mean","step","76984","11","facial_expression_smile","no","0","0.760989010989011","0.7826175314997968","0.6614785992217899","0.5479689744802622","0.7096774193548387","0.7311100172286489","0.543778801843318","0.5130434782608696","0.5784313725490197","0.47998827458332793"
"hearty-sweep-1","finished","-","","","2026-01-22T21:25:49.000Z","14","0sape03p","256","false","0.268228632332338","true","0.8808588244592819","768","0.0001639843536348317","VJEPA2","0.9","74","1","SGD","3","mean","reduce","28184","11","pangram_utterance","no","0","0.6702702702702703","0.709504293520687","0.5514705882352942","0.6136587184828681","0.7514285714285714","0.7748316498316499","0.6233766233766234","0.5853658536585366","0.6666666666666666","0.6071350257351713"
"atomic-sweep-106","finished","-","","","2026-01-22T21:25:48.000Z","15","8kymj26f","256","false","0.4488506038481652","true","0.8808588244592819","256","0.009073154532282824","VideoMAE","0.9","94","1","SGD","3","mean","step","12354","11","extend_arm","no","0","0.6974789915966386","0.6583930217715056","0.4065934065934066","0.6089032948518","0.7447447447447447","0.6773773339122884","0.4217687074829932","0.6326530612244898","0.3163265306122449","0.6500268379847208"
"fluent-sweep-150","finished","-","","","2026-01-22T21:25:46.000Z","16","hhpm976u","256","false","0.4166478464980443","true","0.8808588244592819","768","0.0008684941055016182","TimeSformer","0.9","161","1","SGD","3","max","step","92635","11","facial_expression_disgust","no","0","0.7305555555555555","0.7559538338156839","0.5174129353233831","0.5407861749331156","0.7388724035608308","0.7445460647759692","0.45","0.6101694915254238","0.3564356435643564","0.46510329432647024"
"pretty-sweep-172","finished","-","","","2026-01-22T21:25:46.000Z","14","78wphc9r","256","false","0.3967323524888685","true","0.8808588244592819","256","0.00006171099933854311","ViViT","0.9","180","1","SGD","3","max","reduce","51895","11","sustained_phonation_o","no","0","0.6481481481481481","0.7093129214507017","0","0.6138025932841831","0.6857142857142857","0.6930303030303032","0.07228915662650602","1","0.0375","0.606773943901062"
"sweepy-sweep-123","finished","-","","","2026-01-22T21:25:46.000Z","12","8ncgwe7g","256","false","0.1220605200507142","true","0.8808588244592819","768","0.0033178252966802827","VideoMAE","0.9","56","1","AdamW","3","mean","step","87438","11","facial_expression_surprise","yes","0","0.7162921348314607","0.7242201965531976","0.4873096446700508","0.5921331202046255","0.7379518072289156","0.7275776836158192","0.4528301886792453","0.5714285714285714","0.375","0.425584351536222"
"restful-sweep-413","finished","-","","","2026-01-22T21:25:44.000Z","12","i4o2kxbt","256","false","0.34852780501717595","true","0.8808588244592819","768","0.006969126146050415","VJEPA2","0.9","49","1","AdamW","3","max","step","99156","11","sustained_phonation_a","no","0","0.34558823529411764","0.5","0.5136612021857924","65.44117647058823","0.328125","0.5","0.4941176470588235","0.328125","1","46.50188122094756"
"summer-sweep-79","finished","-","","","2026-01-22T21:25:44.000Z","14","2s3khxvt","256","false","0.3915070064565224","true","0.8808588244592819","256","0.00012818120372613077","VJEPA2_SSV2","0.9","45","1","AdamW","3","mean","reduce","20057","11","finger_tapping","yes","0","0.7348066298342542","0.7952745104763211","0.6033057851239669","0.5181851047837274","0.7871720116618076","0.8505258899676376","0.6403940886699507","0.65","0.6310679611650486","0.4359497751108838"
"comic-sweep-70","finished","-","","","2026-01-22T21:25:44.000Z","15","jkvt5udi","256","false","0.475192083818902","true","0.8808588244592819","768","0.0001176149349698064","VideoMAEv2","0.9","117","1","SGD","3","max","reduce","78950","11","flip_palm","yes","0","0.6832844574780058","0.768269534957292","0.01818181818181818","0.6101367276085436","0.7165605095541401","0.7009737827715355","0","0","0","0.6448108327770573"
"solar-sweep-4","finished","-","","","2026-01-22T21:25:43.000Z","14","9e65jeiq","256","false","0.42127178771194806","true","0.8808588244592819","256","0.00009123549108236426","VideoPrism","0.9","188","1","SGD","3","mean","reduce","81446","11","open_fist","no","0","0.6773255813953488","0.6109168609168609","0.06722689075630252","0.6817232176314952","0.7133757961783439","0.6705109126984127","0.0625","0.5","0.03333333333333333","0.6890250576163199"
"charmed-sweep-19","finished","-","","","2026-01-22T21:25:42.000Z","12","2287v01z","256","false","0.26238778270627505","true","0.8808588244592819","768","0.0002547775261745595","VideoMAEv2","0.9","44","1","SGD","3","mean","step","61915","11","head_pose","yes","0","0.652014652014652","0.6990538143110586","0","0.6277047166457543","0.6745098039215687","0.5858783973101709","0","0","0","0.6326077679400387"
"jumping-sweep-193","finished","-","","","2026-01-22T21:25:41.000Z","12","wlhk39r2","256","false","0.3272543061099704","true","0.8808588244592819","1024","0.00002160939337188347","ViViT","0.9","46","1","SGD","3","mean","reduce","85438","11","sustained_phonation_e","yes","0","0.6531365313653137","0.51081860800577","0","0.6528002927664022","0.6842105263157895","0.5615991503565468","0","0","0","0.6579799887339274"
"frosty-sweep-114","finished","-","","","2026-01-22T21:25:41.000Z","12","2ga080l9","256","false","0.363522444828604","true","0.8808588244592819","1024","0.002969399809603089","VJEPA2_SSV2","0.9","51","1","SGD","3","max","reduce","12417","11","eye_gaze","no","0","0.34686346863468637","0.5","0.5150684931506849","65.31365324210417","0.328125","0.5","0.4941176470588235","0.328125","1","64.59600300508387"
"giddy-sweep-105","finished","-","","","2026-01-22T21:25:33.000Z","12","8kymj26f","256","false","0.23462209266159384","true","0.8808588244592819","1024","0.009509851539060612","ViViT","0.9","29","1","AdamW","3","max","reduce","4033","11","extend_arm","yes","0","0.6704225352112676","0.5042735042735043","0","32.86404374888245","0.7057057057057057","0.5","0","0","0","41.89160224431804"
"vibrant-sweep-10","finished","-","","","2026-01-22T21:25:30.000Z","17","kdhpwwbt","256","false","0.3926393224901442","true","0.8808588244592819","1024","0.00003223100283032651","VideoMAEv2","0.9","194","1","SGD","3","mean","step","25069","11","nose_touch","yes","0","0.6873156342182891","0.6257591707830593","0","0.6312086286797988","0.7156549520766773","0.6292134831460674","0","0","0","0.6333798806566864"
"logical-sweep-122","finished","-","","","2026-01-22T21:25:30.000Z","16","anpqbigc","256","false","0.11390897786480592","true","0.8808588244592819","768","0.000012221626516437448","VideoMAEv2","0.9","133","1","SGD","3","max","step","53047","11","facial_expression_smile","yes","0","0.6236263736263736","0.5879284649776453","0.31840796019900497","0.6808430139835064","0.6480938416422287","0.5832718024448273","0.27710843373493976","0.359375","0.22549019607843135","0.6909496884493794"
"zesty-sweep-113","finished","-","","","2026-01-22T21:25:26.000Z","12","2ga080l9","256","false","0.31024772471273143","true","0.8808588244592819","768","0.004243564632978223","ViViT","0.9","28","1","AdamW","3","max","step","11498","11","eye_gaze","yes","0","0.737037037037037","0.7514731790292206","0.5942857142857143","0.5538905293853195","0.732","0.7203676470588235","0.4885496183206106","0.6274509803921569","0.4","0.5070208712086004"
"trim-sweep-149","finished","-","","","2026-01-22T21:25:26.000Z","17","hhpm976u","256","false","0.3367249584841473","true","0.8808588244592819","512","0.009866934579888863","VideoMAEv2","0.9","173","1","AdamW","3","max","reduce","55677","11","facial_expression_disgust","yes","0","0.7222222222222222","0.7495728581889187","0.5535714285714286","0.5567334294319153","0.7404129793510325","0.7361261336217655","0.5164835164835165","0.5802469135802469","0.46534653465346537","0.4565027608789552"
"proud-sweep-171","finished","-","","","2026-01-22T21:25:25.000Z","15","78wphc9r","256","false","0.3060134803396397","true","0.8808588244592819","256","0.00007904703509990926","ViViT","0.9","160","1","AdamW","3","max","step","58644","11","sustained_phonation_o","yes","0","0.7222222222222222","0.7606463762833363","0.5714285714285714","0.5482157557098953","0.710204081632653","0.7171212121212122","0.4817518248175182","0.5789473684210527","0.4125","0.4014681883653005"
"zany-sweep-122","finished","-","","","2026-01-22T21:25:25.000Z","16","8ncgwe7g","256","false","0.15147849918238987","true","0.8808588244592819","256","0.0030477816929343204","TimeSformer","0.9","147","1","AdamW","3","max","reduce","34322","11","facial_expression_surprise","yes","0","0.7226890756302521","0.7594851428976668","0.5123152709359606","0.5345667981300033","0.7544378698224852","0.7796218487394957","0.5029940119760479","0.6268656716417911","0.42","0.45399444935024624"
"giddy-sweep-78","finished","-","","","2026-01-22T21:25:24.000Z","15","2s3khxvt","256","false","0.24143526676782337","true","0.8808588244592819","768","0.007620895546548082","VideoPrism","0.9","164","1","AdamW","3","mean","step","76891","11","finger_tapping","no","0","0.7348066298342542","0.8004526593738213","0.6065573770491803","0.5192405390475995","0.7784256559766763","0.8345873786407767","0.6041666666666666","0.651685393258427","0.5631067961165048","0.40151543359546976"
"exalted-sweep-69","finished","-","","","2026-01-22T21:25:23.000Z","18","jkvt5udi","256","false","0.25684917039946686","true","0.8808588244592819","512","0.000855102915441356","VideoMAE","0.9","196","1","SGD","3","max","step","84052","11","flip_palm","yes","0","0.6923076923076923","0.6685587761674718","0.08771929824561403","0.6174996936109645","0.7263843648208469","0.650556438791733","0.06666666666666667","0.6","0.03529411764705882","0.65490240406716"
"neat-sweep-412","finished","-","","","2026-01-22T21:25:23.000Z","17","i4o2kxbt","256","false","0.18540555679828052","true","0.8808588244592819","768","0.000021620117822953003","VJEPA2","0.9","98","1","SGD","3","mean","reduce","87520","11","sustained_phonation_a","no","0","0.6617647058823529","0.48798709060482903","0.08","0.6602803468704224","0.6640625","0.4532115171650055","0.06521739130434782","0.375","0.03571428571428571","0.7133458760736647"
"young-sweep-18","finished","-","","","2026-01-22T21:25:22.000Z","16","2287v01z","256","false","0.3629576191611422","true","0.8808588244592819","256","0.00005779068800842061","VideoMAEv2","0.9","196","1","SGD","3","max","step","31470","11","head_pose","no","0","0.652014652014652","0.6982850384387936","0","0.6241577027481554","0.6745098039215687","0.6253152143457551","0","0","0","0.6240521191137111"
"desert-sweep-192","finished","-","","","2026-01-22T21:25:20.000Z","16","wlhk39r2","256","false","0.23231287620671257","true","0.8808588244592819","768","0.000021992334394522003","VideoMAE","0.9","180","1","AdamW","3","max","reduce","78109","11","sustained_phonation_e","no","0","0.6568265682656826","0.6775453780502464","0.041237113402061855","0.615651453773034","0.6854838709677419","0.6547075125458768","0.025","1","0.012658227848101266","0.5891278386116028"
"worldly-sweep-121","finished","-","","","2026-01-22T21:25:19.000Z","9","anpqbigc","256","false","0.12139758850835485","true","0.8808588244592819","768","0.0021972281708628793","VideoPrism","0.9","84","1","AdamW","3","mean","step","34813","11","facial_expression_smile","yes","0","0.739010989010989","0.793422300501287","0.6303501945525292","0.52417232636567","0.7419354838709677","0.7945278529821971","0.5769230769230769","0.5660377358490566","0.5882352941176471","0.39658884360095054"
"daily-sweep-3","finished","-","","","2026-01-22T21:25:18.000Z","20","9e65jeiq","256","false","0.31947972153423576","true","0.8808588244592819","768","0.0001572065462871511","VJEPA2","0.9","140","1","AdamW","3","mean","step","32521","11","open_fist","yes","0","0.7674418604651163","0.809129759129759","0.5876288659793815","0.5000640819239062","0.7707006369426752","0.8129960317460317","0.5443037974683544","0.6323529411764706","0.4777777777777778","0.3547214190777506"
"sunny-sweep-9","finished","-","","","2026-01-22T21:25:15.000Z","13","kdhpwwbt","256","false","0.4202986361416724","true","0.8808588244592819","256","0.00018917184340810464","ViViT","0.9","67","1","SGD","3","max","step","50364","11","nose_touch","yes","0","0.6873156342182891","0.6980322293303102","0","0.5969150316047106","0.7227722772277227","0.7249402043922593","0","0","0","0.5924329277369075"
"sweet-sweep-77","finished","-","","","2026-01-22T21:25:14.000Z","7","2s3khxvt","256","false","0.3453014195185884","true","0.8808588244592819","768","0.00018171319411649137","VideoPrism","0.9","27","1","SGD","3","mean","reduce","1401","11","finger_tapping","no","0","0.6685082872928176","0.599807962689894","0.01639344262295082","0.6847115587134388","0.6997084548104956","0.5209142394822006","0","0","0","0.6920575153750297"
"jumping-sweep-104","finished","-","","","2026-01-22T21:25:12.000Z","18","8kymj26f","256","false","0.3196986781960841","true","0.8808588244592819","768","0.0012541985746464986","VJEPA2","0.9","153","1","AdamW","3","mean","reduce","54534","11","extend_arm","no","0","0.7388888888888889","0.7785836326231738","0.5765765765765766","0.524710582362281","0.7441176470588236","0.7904926676552975","0.5756097560975609","0.5728155339805825","0.5784313725490197","0.5180289284975965"
"good-sweep-112","finished","-","","","2026-01-22T21:25:11.000Z","11","2ga080l9","256","false","0.4616550277646557","true","0.8808588244592819","1024","0.0002814599146081761","VideoMAEv2","0.9","23","1","AdamW","3","mean","step","97713","11","eye_gaze","yes","0","0.7269372693726938","0.7619906238730616","0.6021505376344086","0.5656152103659852","0.7109375","0.7187846068660022","0.5194805194805194","0.5714285714285714","0.47619047619047616","0.3691781109844158"
