name,seed,gamma,model,pooling,momentum,patience,drop_prob,num_views,optimizer,scheduler,step_size,task_name,batch_size,hidden_dim,num_epochs,view_index,enable_wandb,detailed_logs,learning_rate,use_scheduler,_runtime,_step,_timestamp,dev_accuracy,dev_auroc,dev_f1_score,dev_loss,test_accuracy,test_auroc,test_f1_score,test_npv,test_positives,test_precision,test_recall,test_samples,test_specificity,train_loss,_wandb.runtime
polar-sweep-1101,64525,0.8808588244592819,VJEPA2_SSV2,max,0.9,3,0.4785574834790489,4,AdamW,step,11,sustained_phonation_a,64,512,197,-1,True,False,5.575033945109586e-05,no,83,197,1769876086.465516,0.6459143968871596,0.4673970607705547,0.0,0.6856393456922895,0.6666666666666666,0.4955726092089729,0.0,0.6666666666666666,77,0.0,0.0,231,1.0,0.6962722242454215,83
earnest-sweep-248,32576,0.8808588244592819,VJEPA2,max,0.9,3,0.4998813366885966,4,SGD,reduce,11,sustained_phonation_a,64,768,169,-1,True,False,0.000314922357332518,yes,174,169,1769817481.1170018,0.6531365313653137,0.4670633489602116,0.0,0.6861939881120661,0.6814516129032258,0.5092502434274586,0.0,0.6814516129032258,79,0.0,0.0,248,1.0,0.6950743183185814,174
hardy-sweep-1109,18281,0.8808588244592819,VideoPrism,max,0.9,3,0.14270584022700025,4,SGD,step,11,sustained_phonation_a,64,256,192,-1,True,False,1.0766748720366517e-05,no,35,192,1769876528.8035514,0.6531365313653137,0.4669431422045919,0.0,0.6459121886654534,0.68,0.3669852941176471,0.0,0.68,80,0.0,0.0,250,1.0,0.7549476513584841,35
trim-sweep-1976,23588,0.8808588244592819,ViViT,mean,0.9,3,0.3514041045870774,4,SGD,step,11,sustained_phonation_a,64,1024,62,-1,True,False,2.603582522289828e-05,yes,31,62,1769933051.9291513,0.654275092936803,0.46682551319648097,0.0,0.6662968020456874,0.6814516129032258,0.47524529997752984,0.0,0.6814516129032258,79,0.0,0.0,248,1.0,0.706998843670182,31
rare-sweep-1172,16011,0.8808588244592819,ViViT,mean,0.9,3,0.16592792641306411,4,SGD,step,11,sustained_phonation_a,64,512,69,-1,True,False,3.775506006200231e-05,yes,36,69,1769880739.7593794,0.34572490706319703,0.4663978494623656,0.5138121546961326,0.7268153236257986,0.3185483870967742,0.4938206875889446,0.4831804281345566,0.0,79,0.3185483870967742,1.0,248,0.0,0.6901353441818977,36
helpful-sweep-959,57106,0.8808588244592819,TimeSformer,max,0.9,3,0.44011857360752216,4,SGD,reduce,11,sustained_phonation_a,64,768,181,-1,True,False,0.0004446639072736621,yes,54,181,1769866207.0421138,0.35315985130111527,0.4662145650048876,0.5166666666666667,0.7013322363112495,0.32661290322580644,0.4529997752977305,0.48615384615384616,1.0,79,0.32113821138211385,1.0,248,0.01183431952662722,0.6920121391686922,54
different-sweep-2334,6161,0.8808588244592819,VideoMAEv2,max,0.9,3,0.2902050581708334,4,SGD,reduce,11,sustained_phonation_a,64,1024,86,-1,True,False,0.0027423421477179555,no,37,86,1769957960.1629648,0.6531365313653137,0.4659814881596346,0.0,0.6465034491461581,0.68,0.49308823529411766,0.0,0.68,80,0.0,0.0,250,1.0,0.7672379578201516,37
exalted-sweep-3008,34517,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.2718155816134449,4,SGD,reduce,11,sustained_phonation_a,64,256,106,-1,True,False,1.2638641775576663e-05,no,42,106,1770003248.5132723,0.34686346863468637,0.46589133309291986,0.5150684931506849,0.7775966399710117,0.32,0.4219117647058824,0.48484848484848486,0.0,80,0.32,1.0,250,0.0,0.7002381236807814,42
exalted-sweep-2630,17,0.8808588244592819,VJEPA2,mean,0.9,3,0.2107457948892124,4,SGD,reduce,11,sustained_phonation_a,64,768,116,-1,True,False,0.00030095690250019714,yes,103,116,1769977851.2963982,0.6531365313653137,0.46550066113715594,0.0,0.6489334185624914,0.6814516129032258,0.44356227997902775,0.0,0.6814516129032258,79,0.0,0.0,248,1.0,0.7371562807701917,103
floral-sweep-1614,58516,0.8808588244592819,VJEPA2,max,0.9,3,0.2606403827310111,4,AdamW,reduce,11,sustained_phonation_a,64,768,121,-1,True,False,4.405098641659889e-05,yes,47,121,1769908223.6086855,0.34686346863468637,0.46538045438153625,0.5150684931506849,0.7108145112041178,0.3185483870967742,0.5894689536364318,0.4831804281345566,0.0,79,0.3185483870967742,1.0,248,0.0,0.6887171989802456,47
legendary-sweep-2018,18843,0.8808588244592819,ViViT,max,0.9,3,0.3030637437927253,4,SGD,reduce,11,sustained_phonation_a,64,256,164,-1,True,False,0.002453665382320068,yes,51,164,1769936080.4500144,0.654275092936803,0.46505376344086014,0.0,0.6477312359224908,0.6814516129032258,0.4613137592689686,0.0,0.6814516129032258,79,0.0,0.0,248,1.0,0.7391443979006436,51
northern-sweep-1739,38375,0.8808588244592819,VideoMAE,max,0.9,3,0.10227076063506728,4,SGD,step,11,sustained_phonation_a,64,768,24,-1,True,False,0.0015500378855987289,no,36,24,1769916737.901224,0.654275092936803,0.4649315738025416,0.0,0.6875485086529671,0.68,0.44636029411764705,0.0,0.68,80,0.0,0.0,250,1.0,0.6945954731739808,36
soft-sweep-960,86384,0.8808588244592819,VJEPA2_SSV2,max,0.9,3,0.3987114440184547,4,SGD,reduce,11,sustained_phonation_a,64,256,132,-1,True,False,2.2936419681315025e-05,no,92,132,1769866306.2678788,0.6459143968871596,0.4648484046074408,0.0,0.6595443559064011,0.6666666666666666,0.5352504638218923,0.0,0.6666666666666666,77,0.0,0.0,231,1.0,0.7222042284853137,92
royal-sweep-164,28134,0.8808588244592819,VideoMAE,max,0.9,3,0.4775709417794345,4,SGD,reduce,11,sustained_phonation_a,64,256,149,-1,True,False,0.0022786838388469777,no,46,149,1769810792.8993912,0.654275092936803,0.4646260997067449,0.0,0.6657149873701613,0.68,0.476360294117647,0.0,0.68,80,0.0,0.0,250,1.0,0.7064499997613782,46
feasible-sweep-1607,81569,0.8808588244592819,VJEPA2_SSV2,max,0.9,3,0.3489658934244375,4,AdamW,reduce,11,sustained_phonation_a,64,768,53,-1,True,False,4.083477198996061e-05,no,77,53,1769907907.624329,0.6459143968871596,0.4641533165629551,0.0,0.6924675965123603,0.6666666666666666,0.47280317085511886,0.0,0.6666666666666666,77,0.0,0.0,231,1.0,0.6933900381930782,77
proud-sweep-2612,14147,0.8808588244592819,VideoPrism,max,0.9,3,0.20573569768268937,4,SGD,reduce,11,sustained_phonation_a,64,256,175,-1,True,False,0.00025889409634380546,no,19,175,1769976834.405432,0.6531365313653137,0.46405818006971994,0.0,0.6472853382575116,0.68,0.44580882352941176,0.0,0.68,80,0.0,0.0,250,1.0,0.7436648699843768,19
dazzling-sweep-1283,58452,0.8808588244592819,VideoMAE,max,0.9,3,0.12117410882336332,4,SGD,step,11,sustained_phonation_a,64,256,185,-1,True,False,0.001354251363392535,no,46,185,1769887933.4416285,0.34572490706319703,0.46404569892473113,0.5138121546961326,0.7137897502090851,0.32,0.5324264705882352,0.48484848484848486,0.0,80,0.32,1.0,250,0.0,0.6907176747963476,46
polar-sweep-3378,52970,0.8808588244592819,ViViT,mean,0.9,3,0.1659313399013537,4,SGD,reduce,11,sustained_phonation_a,64,512,57,-1,True,False,0.006691699351241607,yes,32,57,1770028381.091701,0.654275092936803,0.4635874877810362,0.0,0.6576663315517751,0.6814516129032258,0.4354355478990338,0.0,0.6814516129032258,79,0.0,0.0,248,1.0,0.715183761227356,32
serene-sweep-1431,54425,0.8808588244592819,VideoMAE,max,0.9,3,0.22278697749558363,4,SGD,step,11,sustained_phonation_a,64,768,52,-1,True,False,0.00021134638492404463,no,37,52,1769896218.1123357,0.654275092936803,0.46325146627565983,0.0,0.6727732575072675,0.68,0.44830882352941176,0.0,0.68,80,0.0,0.0,250,1.0,0.7014507779752925,37
flowing-sweep-3548,68788,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.4436763090922254,4,SGD,reduce,11,sustained_phonation_a,64,512,129,-1,True,False,7.972623289382024e-05,no,159,129,1770039914.91177,0.6459143968871596,0.46319343307295113,0.021505376344086023,0.6876576814206193,0.6753246753246753,0.4350649350649351,0.05063291139240506,0.6724890829694323,77,1.0,0.025974025974025976,231,1.0,0.6950633756897945,159
apricot-sweep-2367,86258,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.1389231029505582,4,AdamW,step,11,sustained_phonation_a,64,1024,74,-1,True,False,1.2386062013082494e-05,yes,113,74,1769960988.0432732,0.6459143968871596,0.4629286376274328,0.0,0.6504211346926856,0.6666666666666666,0.3853938269522685,0.0,0.6666666666666666,77,0.0,0.0,231,1.0,0.770226305097591,113
twilight-sweep-1358,84736,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.16080144331913804,4,SGD,reduce,11,sustained_phonation_a,64,256,24,-1,True,False,0.0008589889014545058,yes,33,24,1769892195.3287373,0.34686346863468637,0.4628260608246184,0.5150684931506849,0.7193988939932792,0.32,0.5701838235294119,0.48484848484848486,0.0,80,0.32,1.0,250,0.0,0.6906118520255228,33
honest-sweep-1401,50000,0.8808588244592819,VideoMAE,mean,0.9,3,0.27664441501391257,4,SGD,reduce,11,sustained_phonation_a,64,1024,70,-1,True,False,0.003043813918759387,yes,34,70,1769894635.0942576,0.34572490706319703,0.4626405180840665,0.5138121546961326,0.7012061337112937,0.32,0.5233823529411765,0.48484848484848486,0.0,80,0.32,1.0,250,0.0,0.6916437786813923,34
revived-sweep-1736,58180,0.8808588244592819,VideoPrism,mean,0.9,3,0.13023791466872764,4,SGD,step,11,sustained_phonation_a,64,1024,95,-1,True,False,1.763240389248222e-05,yes,20,95,1769916585.052812,0.6531365313653137,0.4625255439355691,0.0,0.6826351933813622,0.68,0.4629044117647059,0.0,0.68,80,0.0,0.0,250,1.0,0.696298068009534,20
eternal-sweep-3195,95746,0.8808588244592819,VJEPA2,max,0.9,3,0.20753608226168252,4,SGD,reduce,11,sustained_phonation_a,64,768,48,-1,True,False,1.0688695344483214e-05,no,48,48,1770015414.4251945,0.6531365313653137,0.4621348719798053,0.0,0.6780270905512286,0.6814516129032258,0.4773425211594637,0.0,0.6814516129032258,79,0.0,0.0,248,1.0,0.6986209001315176,48
quiet-sweep-3348,25115,0.8808588244592819,TimeSformer,mean,0.9,3,0.24126295700691025,4,SGD,reduce,11,sustained_phonation_a,64,768,41,-1,True,False,1.1578183408048772e-05,no,30,41,1770026481.6940956,0.654275092936803,0.4618157380254155,0.0,0.684653380546428,0.6814516129032258,0.4155493970489102,0.0,0.6814516129032258,79,0.0,0.0,248,1.0,0.6952660435369145,30
dandy-sweep-2063,3349,0.8808588244592819,VJEPA2,max,0.9,3,0.183461138100295,4,SGD,step,11,sustained_phonation_a,64,256,56,-1,True,False,0.0007777625572743824,no,58,56,1769939659.3788223,0.6531365313653137,0.46174420002404126,0.0,0.6865915211804239,0.6814516129032258,0.495618305744888,0.0,0.6814516129032258,79,0.0,0.0,248,1.0,0.6954425681984439,58
rare-sweep-2010,36650,0.8808588244592819,VJEPA2,max,0.9,3,0.4955087427683192,4,SGD,reduce,11,sustained_phonation_a,64,512,193,-1,True,False,9.132544392880813e-05,yes,198,193,1769935723.3598754,0.34686346863468637,0.46171414833513647,0.5150684931506849,0.7103613736004847,0.3185483870967742,0.4980151299528125,0.4831804281345566,0.0,79,0.3185483870967742,1.0,248,0.0,0.690525847390964,198
wobbly-sweep-117,89058,0.8808588244592819,TimeSformer,max,0.9,3,0.406495067123036,4,SGD,reduce,11,sustained_phonation_a,64,256,86,-1,True,False,3.0335908965538888e-05,yes,33,86,1769807562.5376835,0.34572490706319703,0.4616935483870968,0.5138121546961326,0.713013865247535,0.3185483870967742,0.4298554415399595,0.4831804281345566,0.0,79,0.3185483870967742,1.0,248,0.0,0.6902682730005254,33
fearless-sweep-2112,92616,0.8808588244592819,VJEPA2_SSV2,max,0.9,3,0.2534536604718264,4,AdamW,step,11,sustained_phonation_a,64,256,151,-1,True,False,5.564019714665658e-05,yes,45,151,1769942447.92008,0.6459143968871596,0.461472262677082,0.0,0.6910252404120182,0.6666666666666666,0.46474953617810766,0.0,0.6666666666666666,77,0.0,0.0,231,1.0,0.693928203080749,45
wobbly-sweep-92,95050,0.8808588244592819,VJEPA2,mean,0.9,3,0.4222344592615409,4,SGD,step,11,sustained_phonation_a,64,256,30,-1,True,False,0.0009964350965746985,no,71,30,1769805772.8253045,0.6531365313653137,0.46141363144608727,0.0,0.676534322794953,0.6814516129032258,0.4379821736199536,0.0,0.6814516129032258,79,0.0,0.0,248,1.0,0.6998109859510586,71
major-sweep-3011,25322,0.8808588244592819,VideoMAE,max,0.9,3,0.3962264205827656,4,SGD,step,11,sustained_phonation_a,64,1024,65,-1,True,False,0.0063356768128827855,yes,34,65,1770003399.2657137,0.34572490706319703,0.4613575268817205,0.5138121546961326,0.7090448582039447,0.32,0.47742647058823534,0.48484848484848486,0.0,80,0.32,1.0,250,0.0,0.6909117673637659,34
balmy-sweep-459,44365,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.22887529910734772,4,SGD,step,11,sustained_phonation_a,64,1024,196,-1,True,False,1.1592200022959984e-05,no,45,196,1769832591.5735557,0.34686346863468637,0.46135352806827745,0.5150684931506849,0.7183652236452842,0.32,0.4798897058823529,0.48484848484848486,0.0,80,0.32,1.0,250,0.0,0.690208870809055,45
polar-sweep-3251,39649,0.8808588244592819,TimeSformer,mean,0.9,3,0.12617060937412022,4,SGD,reduce,11,sustained_phonation_a,64,256,23,-1,True,False,4.0156781500680744e-05,no,32,23,1770019373.009917,0.34572490706319703,0.4612047898338221,0.5138121546961326,0.7263094723003062,0.3185483870967742,0.5157666092427534,0.4831804281345566,0.0,79,0.3185483870967742,1.0,248,0.0,0.6891667635828747,32
royal-sweep-1859,65413,0.8808588244592819,VideoPrism,mean,0.9,3,0.3839567440674928,4,SGD,step,11,sustained_phonation_a,64,256,68,-1,True,False,1.3259799854303551e-05,no,12,68,1769924981.6822186,0.6531365313653137,0.4609929078014184,0.0,0.6500863608838887,0.68,0.4761764705882353,0.0,0.68,80,0.0,0.0,250,1.0,0.7314847198504846,12
