name,id,seed,gamma,model,pooling,momentum,patience,drop_prob,num_views,optimizer,scheduler,step_size,task_name,batch_size,hidden_dim,num_epochs,view_index,enable_wandb,detailed_logs,learning_rate,use_scheduler,_runtime,_step,_timestamp,dev_accuracy,dev_auroc,dev_f1_score,dev_loss,test_accuracy,test_auroc,test_f1_score,test_npv,test_positives,test_precision,test_recall,test_samples,test_specificity,train_loss,_wandb.runtime
drawn-sweep-2283,c4df3low,44175,0.1,VideoPrism,mean,0.9,5,0.44382928868930416,4,AdamW,reduce,10,sustained_phonation_e,256,1024,136,-1,True,False,0.0007752350964869408,no,30,136,1770447249.5932813,0.7380073800738007,0.8272027887967304,0.6432160804020101,0.5509248459471108,0.7258064516129032,0.7935360647142535,0.569620253164557,0.7988165680473372,79,0.569620253164557,0.569620253164557,248,0.7988165680473372,0.28005446300859077,30
fresh-sweep-3588,iuba2bra,30595,0.1,VideoPrism,mean,0.9,4,0.2496341152946088,4,AdamW,reduce,5,sustained_phonation_e,256,256,169,-1,True,False,0.001785786041643262,no,32,169,1770527786.9685152,0.7416974169741697,0.8271126337300156,0.65,0.568633976677687,0.7258064516129032,0.8094524754700022,0.575,0.8023952095808383,79,0.5679012345679012,0.5822784810126582,248,0.7928994082840237,0.1938785918255851,32
sleek-sweep-1624,c7fdes60,23329,0.1,VideoPrism,mean,0.9,3,0.3874256545475694,4,AdamW,reduce,6,sustained_phonation_e,256,768,111,-1,True,False,0.0002216116522130911,no,25,111,1770405596.7728522,0.7306273062730627,0.8270825820411107,0.669683257918552,0.6458026232314725,0.7258064516129032,0.8053329338626319,0.6222222222222222,0.8435374149659864,79,0.5544554455445545,0.7088607594936709,248,0.7337278106508875,0.5033543801405591,25
skilled-sweep-4523,fknh66rf,76602,0.1,VideoMAEv2,mean,0.9,4,0.4469581784934157,4,AdamW,reduce,7,sustained_phonation_e,256,512,198,-1,True,False,0.002798823264519544,no,73,198,1770586822.3954113,0.7490774907749077,0.8269623752854911,0.6792452830188679,0.568311165399657,0.6653225806451613,0.7257508800838889,0.5146198830409356,0.7756410256410257,79,0.4782608695652174,0.5569620253164557,248,0.7159763313609467,0.24880526877281847,73
whole-sweep-2908,8j82j8hx,58245,0.1,VideoPrism,mean,0.9,3,0.249500844294123,4,AdamW,reduce,9,sustained_phonation_e,256,768,151,-1,True,False,0.0007195063690228319,no,27,151,1770485964.164357,0.7343173431734318,0.8266618583964419,0.6326530612244898,0.5524389695417398,0.7379032258064516,0.8014755449030035,0.5806451612903226,0.8023255813953488,79,0.5921052631578947,0.569620253164557,248,0.8165680473372781,0.32153807387704475,27
whole-sweep-5185,bf7y6q6c,23619,0.1,VideoPrism,mean,0.9,3,0.24109398980351557,4,AdamW,reduce,8,sustained_phonation_e,256,512,198,-1,True,False,0.0007608963023429886,no,39,198,1770628553.0987966,0.7527675276752768,0.8265416516408222,0.6633165829145728,0.5358946882050856,0.7419354838709677,0.8002396824207925,0.6,0.8143712574850299,79,0.5925925925925926,0.6075949367088608,248,0.8047337278106509,0.275394667467787,39
sleek-sweep-2246,khuxxl6e,42681,0.1,VideoPrism,mean,0.9,4,0.30549428199890394,4,AdamW,reduce,8,sustained_phonation_e,256,768,103,-1,True,False,0.0004236364499709571,no,30,103,1770444920.2970967,0.7343173431734318,0.8263613415073927,0.6571428571428571,0.6138106793495122,0.7258064516129032,0.8105759868174669,0.5903614457831325,0.8136645962732919,79,0.5632183908045977,0.620253164556962,248,0.7751479289940828,0.42717585444939943,30
whole-sweep-4526,3yn24vkl,49991,0.1,VideoMAEv2,mean,0.9,5,0.4806355735722052,4,AdamW,reduce,6,sustained_phonation_e,256,512,168,-1,True,False,0.004459841971211556,no,58,168,1770586979.8646483,0.7601476014760148,0.8263613415073927,0.6700507614213198,0.5083252209139046,0.7056451612903226,0.740468878735675,0.535031847133758,0.7823529411764706,79,0.5384615384615384,0.5316455696202531,248,0.7869822485207101,0.2670731509001103,58
stellar-sweep-2042,z1czem4c,64223,0.1,VideoPrism,mean,0.9,5,0.29568495764973823,4,AdamW,reduce,8,sustained_phonation_e,256,1024,158,-1,True,False,0.003042418910565681,no,42,158,1770431795.1029391,0.7490774907749077,0.8263312898184876,0.6494845360824743,0.5453781540543391,0.7298387096774194,0.7942101715227323,0.567741935483871,0.7965116279069767,79,0.5789473684210527,0.5569620253164557,248,0.8106508875739645,0.21768337277049157,42
vivid-sweep-1814,w7jbqjzi,30530,0.1,VideoPrism,mean,0.9,3,0.16069753134483344,4,AdamW,reduce,7,sustained_phonation_e,256,512,130,-1,True,False,0.00112324508022304,no,35,130,1770417589.3746965,0.7490774907749077,0.8263012381295829,0.66,0.5316036200611354,0.7217741935483871,0.7880308591116771,0.5660377358490566,0.7976190476190477,79,0.5625,0.569620253164557,248,0.7928994082840237,0.306751484866015,35
