name,id,seed,gamma,model,pooling,momentum,patience,drop_prob,num_views,optimizer,scheduler,step_size,task_name,batch_size,hidden_dim,num_epochs,view_index,enable_wandb,detailed_logs,learning_rate,use_scheduler,_runtime,_step,_timestamp,dev_accuracy,dev_auroc,dev_f1_score,dev_loss,test_accuracy,test_auroc,test_f1_score,test_npv,test_positives,test_precision,test_recall,test_samples,test_specificity,train_loss,_wandb.runtime
stilted-sweep-1109,etxukqw1,39720,0.1,VideoPrism,mean,0.9,5,0.12899890634885758,1,AdamW,reduce,10,open_fist,256,256,126,0,True,False,0.0005750706823958391,no,73,126,1770252211.199289,0.7645348837209303,0.8261849261849261,0.5846153846153846,0.4730129935020624,0.7452229299363057,0.8388392857142857,0.47368421052631576,0.7857142857142857,90,0.5806451612903226,0.4,314,0.8839285714285714,0.4735435735492806,73
avid-sweep-1185,iu6lc358,17301,0.1,VideoPrism,mean,0.9,4,0.21705137090413348,1,AdamW,step,10,open_fist,256,256,127,0,True,False,0.00032437807537840675,no,71,127,1770258772.770681,0.7645348837209303,0.8253302253302254,0.64,0.4838013427202092,0.7707006369426752,0.8325396825396826,0.6,0.8392857142857143,90,0.6,0.6,314,0.8392857142857143,0.4337473625912092,71
expert-sweep-163,9eqapzba,16937,0.1,VideoPrism,mean,0.9,5,0.30986898732761337,1,AdamW,step,10,open_fist,256,256,169,0,True,False,0.003469694411217863,no,86,169,1770167868.7233157,0.7616279069767442,0.8251359751359751,0.6203703703703703,0.4744447109311126,0.7611464968152867,0.8480158730158731,0.5454545454545454,0.8117154811715481,90,0.6,0.5,314,0.8660714285714286,0.4344001779693584,86
winter-sweep-566,8wj6t3ku,9173,0.1,VideoPrism,mean,0.9,3,0.2245626904069371,1,AdamW,step,9,open_fist,256,256,195,0,True,False,7.721153830425815e-05,no,107,195,1770205042.9047616,0.752906976744186,0.8244755244755245,0.6558704453441295,0.4957894128422404,0.767515923566879,0.832093253968254,0.6217616580310881,0.8578199052132701,90,0.5825242718446602,0.6666666666666666,314,0.8080357142857143,0.4356338062523547,107
drawn-sweep-1135,pqfc8he1,85276,0.1,VideoPrism,mean,0.9,3,0.13713840662514654,1,AdamW,reduce,3,open_fist,256,256,181,0,True,False,0.001342649952354839,no,97,181,1770254233.9720576,0.7645348837209303,0.8241647241647242,0.6367713004484304,0.4773781008498613,0.7707006369426752,0.8378968253968254,0.5862068965517241,0.8304347826086956,90,0.6071428571428571,0.5666666666666667,314,0.8526785714285714,0.43621326922122095,97
tough-sweep-516,tl7q7imw,86134,0.1,VJEPA2_SSV2,mean,0.9,3,0.3516398612085089,1,AdamW,step,4,open_fist,256,768,195,0,True,False,0.0013604588231286771,no,114,195,1770200606.6217628,0.75,0.824048174048174,0.6324786324786325,0.4833534914393758,0.7866242038216561,0.8127480158730158,0.6256983240223464,0.8488888888888889,90,0.6292134831460674,0.6222222222222222,314,0.8526785714285714,0.35065875949035763,114
brisk-sweep-1356,3f9sleef,92164,0.1,VideoPrism,mean,0.9,5,0.4837757365415743,1,AdamW,reduce,4,open_fist,256,1024,85,0,True,False,7.876625144425708e-05,no,42,85,1770273278.5166388,0.752906976744186,0.8229603729603729,0.6613545816733067,0.5037229310634525,0.767515923566879,0.8356646825396825,0.6256410256410256,0.861244019138756,90,0.580952380952381,0.6777777777777778,314,0.8035714285714286,0.4344246997883182,42
faithful-sweep-1036,e5o2hmcf,8514,0.1,VideoPrism,mean,0.9,3,0.2018257339332153,1,AdamW,reduce,10,open_fist,256,256,176,0,True,False,8.151390868048634e-05,no,95,176,1770245797.0021071,0.7412790697674418,0.822921522921523,0.6482213438735178,0.5036397714947545,0.767515923566879,0.833482142857143,0.6294416243654822,0.8647342995169082,90,0.5794392523364486,0.6888888888888889,314,0.7991071428571429,0.440267624748939,95
fallen-sweep-1674,51ncvhxs,43202,0.1,VideoPrism,mean,0.9,5,0.4669999973215765,1,AdamW,reduce,9,open_fist,256,512,120,0,True,False,7.984292630088962e-05,no,68,120,1770300526.143557,0.75,0.8227272727272728,0.6587301587301587,0.5047254728716474,0.7643312101910829,0.8340277777777778,0.6224489795918368,0.8605769230769231,90,0.5754716981132075,0.6777777777777778,314,0.7991071428571429,0.4337107274856867,68
graceful-sweep-879,61u3c405,57929,0.1,VJEPA2_SSV2,mean,0.9,3,0.12257472562404688,1,AdamW,step,4,open_fist,256,1024,192,0,True,False,0.00017541884398763417,no,108,192,1770232195.6809878,0.7703488372093024,0.8227272727272726,0.6550218340611353,0.48452271001283514,0.7961783439490446,0.8211309523809524,0.6363636363636364,0.8508771929824561,90,0.6511627906976745,0.6222222222222222,314,0.8660714285714286,0.37577671808098,108
